RID,Age,Gender,Zip,Region,Hispanic,Ethnicity,HHI,Education,Political party,
5f9589b2-4596-eb6b-33ed-ec66d11203ec,29,Female,83605,North,"No , not of Hispanic, Latino, or Spanish origin",White ,"Less than $5,000","College Degree (such as B.A., B.S.)",Democrat,
5f95a10e-0aba-12e7-fe30-8d9455e34e35,29,Female,78552,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$10,000 to $14,999",Completed some high school,Republican,
5f955104-f1de-a555-8770-bdd404898607,29,Female,76691,South,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American","$5,000 to $9,999",Masters degree,Democrat,
5f94f090-eb28-dbdb-c6c9-45f15c939d78,29,Female,70072,South,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American","Less than $5,000",Other post high school vocational training,Democrat,
5f94e55e-f326-9c55-cd96-8157ef813bce,29,Female,63863,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"Less than $5,000","Completed some college, but no degree",Republican,
5f94e8d9-e8c5-a8d0-274c-92959a5d1bae,29,Female,62568,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"Less than $5,000",Completed some high school,Independent,
5f94fc3b-1bcf-cfd7-a390-aee224994ef6,29,Female,53132,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$35,000 to $39,999",Other post high school vocational training,Democrat,
5f94c5b5-641b-c64c-5c68-c4543acdd2f0,29,Female,45406,Northeast,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American","Less than $5,000",Associate Degree,Democrat,
5f95828c-aee8-bf9e-31be-f2537c6afe12,29,Female,37879,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$10,000 to $14,999","Completed some college, but no degree",Democrat,
5f94df26-d777-073f-47d8-111f1c7c426a,29,Female,24918,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$25,000 to $29,999","College Degree (such as B.A., B.S.)",Independent,
5f94d6b3-e4bf-7483-b198-40827558e4eb,29,Female,21601,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$5,000 to $9,999",Completed some high school,Democrat,
5f957d8c-b3ff-33f2-dc05-e4da4ac05f91,29,Female,20774,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$70,000 to $74,999","College Degree (such as B.A., B.S.)",Democrat,
5f95a469-7030-54db-97cb-1845b9c112d4,29,Female,11377,Midwest,"No , not of Hispanic, Latino, or Spanish origin",Some other race ,"$85,000 to $89,999","Completed some college, but no degree",Independent,
5f945db2-f486-0dde-8867-05824b82f971,29,Male,93657,North,"No , not of Hispanic, Latino, or Spanish origin",American Indian or Alaska Native ,"$175,000 to $199,999",High school graduate,Republican,
5f95a504-1a70-3300-6157-68c4654b776a,29,Male,80201,North,"Yes, Mexican, Mexican American, Chicano",White ,"$150,000 to $174,999",Masters degree,Democrat,
5f954b97-8634-0365-9b18-120112360286,29,Male,75094,South,"No , not of Hispanic, Latino, or Spanish origin",Asian *** Asian Indian ,"$150,000 to $174,999",Other post high school vocational training,Independent,
5f95af99-e92a-c5e3-7b73-39bbd0827324,29,Male,75019,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$70,000 to $74,999","College Degree (such as B.A., B.S.)",Democrat,
5f94d596-79e8-41ed-41fe-b554b14be443,29,Male,32304,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$50,000 to $54,999",Masters degree,Republican,
5f94b456-6bb7-756c-e538-56d1808135b4,29,Male,10013,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$150,000 to $174,999",Masters degree,Democrat,
5f94fcd6-6669-d2f5-e7a5-ccdbc4e6395a,28,Female,98837,North,"No , not of Hispanic, Latino, or Spanish origin",White ,"Less than $5,000",Completed some high school,Independent,
5f94e042-17d1-bbf9-d794-28be6e4125ea,28,Female,80223,North,"Yes, Mexican, Mexican American, Chicano",White ,"$80,000 to $84,999","College Degree (such as B.A., B.S.)",Democrat,
5f958b5b-d749-e5b9-468b-ce06cd4cc66a,28,Female,62644,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$35,000 to $39,999",Completed some high school,Republican,
5f94bb0a-4444-0022-c86a-96bd7233a211,28,Female,53711,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$95,000 to $99,999","College Degree (such as B.A., B.S.)",Democrat,
5f94c090-0dda-2876-1d94-ddb54a73dfcc,28,Female,24540,South,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American","Less than $5,000","Completed some college, but no degree",Democrat,
5f94e705-2063-3900-be67-a4b799e416c2,28,Female,18617,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"Less than $5,000","Completed some college, but no degree",Independent,
5f9594d4-b5cf-eac4-250b-e353ca1a5e12,28,Female,10001,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"Less than $5,000","College Degree (such as B.A., B.S.)",Independent,
5f94715c-d5e7-2ca3-d56d-f79c95cd1e3f,28,Male,98103,North,"No , not of Hispanic, Latino, or Spanish origin",White ,"$55,000 to $59,999","Completed some graduate, but no degree",Democrat,
5f95a464-27d4-06c5-6da2-656bc5545a69,28,Male,97128,North,"No , not of Hispanic, Latino, or Spanish origin",White ,"$50,000 to $54,999","College Degree (such as B.A., B.S.)",Republican,
5f94ce34-a3a5-d9c4-1a44-c044f351e47e,28,Male,85204,North,"No , not of Hispanic, Latino, or Spanish origin",White ,"Less than $5,000","Completed some college, but no degree",Democrat,
5f94980e-b6ca-457d-ca85-1f5532b28f93,28,Male,10001,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"Less than $5,000",Associate Degree,Democrat,
5f958975-20ea-5168-a437-0bdd990b0733,28,Male,10001,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$90,000 to $94,999",Associate Degree,Democrat,
5f958c29-281c-1f53-1919-550ac4c1154d,27,Female,98625,North,"Yes, Mexican, Mexican American, Chicano",Asian *** Korean ,"$35,000 to $39,999",Associate Degree,Democrat,
5f95040c-dade-e4ce-24d2-4fcb37d35f4d,27,Female,97019,North,"No , not of Hispanic, Latino, or Spanish origin",White ,"Less than $5,000","Completed some college, but no degree",Republican,
5f94e370-aace-5741-cc43-c8c5495d3466,27,Female,97005,North,"No , not of Hispanic, Latino, or Spanish origin",White ,"$45,000 to $49,999","Completed some college, but no degree",Republican,
5f951035-251e-0df6-eb11-b580d3ead1ab,27,Female,91910,North,"Yes, Mexican, Mexican American, Chicano",White ,"$35,000 to $39,999","Completed some college, but no degree",Independent,
5f94d9da-0481-617a-cd24-10f11e8940f0,27,Female,89502,North,"No , not of Hispanic, Latino, or Spanish origin",White ,"Less than $5,000",Completed some high school,Democrat,
5f94e798-62c5-8556-a3b8-85d1fe579525,27,Female,78705,South,"Yes, another Hispanic, Latino, or Spanish origin *** Venezuela ",Some other race ,"$30,000 to $34,999",Masters degree,Democrat,
5f959a80-29cf-3c08-1669-4fbd77df6aa4,27,Female,78230,South,"Yes, Mexican, Mexican American, Chicano",Some other race ,"$15,000 to $19,999","Completed some college, but no degree",Democrat,
5f94f76c-7c60-2478-d642-d9ddc56091df,27,Female,77840,South,"Yes, another Hispanic, Latino, or Spanish origin *** Venezuela ",White ,"$60,000 to $64,999","College Degree (such as B.A., B.S.)",Republican,
5f94cdbb-f025-c786-df56-38684e38b0fd,27,Female,77083,South,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American","$20,000 to $24,999","Completed some college, but no degree",Independent,
5f9504e6-5b48-0c3a-9310-d3a116df0c26,27,Female,75056,South,"No , not of Hispanic, Latino, or Spanish origin",Asian *** Asian Indian ,"$15,000 to $19,999","Completed some college, but no degree",Democrat,
5f94f598-5590-beff-9fbd-1f38ea42a5e8,27,Female,54601,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$35,000 to $39,999","Completed some college, but no degree",Democrat,
5f94fcc1-d578-283e-3bba-08d8ccf6a377,27,Female,45638,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"Less than $5,000",High school graduate,Democrat,
5f94caba-3299-7bef-3041-30bd484c197f,27,Female,43338,Northeast,"Yes, Mexican, Mexican American, Chicano",Some other race ,"$5,000 to $9,999","Completed some college, but no degree",Independent,
5f94f0fe-4550-799e-e5f2-e424c39ac8e2,27,Female,30506,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$40,000 to $44,999",Other post high school vocational training,Republican,
5f95a351-8e9c-5a47-d910-5bde92061571,27,Female,27613,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$35,000 to $39,999",Masters degree,Independent,
5f94f158-2461-ec7d-8150-b7da33b1c032,27,Female,27011,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$35,000 to $39,999",Completed some high school,Independent,
5f959478-8dce-b983-7a6e-d18cbec9abf6,27,Female,22902,South,"No , not of Hispanic, Latino, or Spanish origin",Some other race ,"$60,000 to $64,999",Associate Degree,Independent,
5f95828e-6865-d8ab-a4b5-e01312fdfa8d,27,Female,10013,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$85,000 to $89,999",Masters degree,Republican,
5f9557e7-7e89-da54-d948-450a6c20ad55,27,Female,10009,Midwest,Prefer not to answer,Some other race ,"Less than $5,000",Associate Degree,Democrat,
5f95a18e-a71a-bd09-1580-52fa7572250f,27,Male,76542,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$5,000 to $9,999",Completed some high school,Independent,
5f95bb6d-d5b6-4df7-b118-d40cdce6955f,27,Male,31302,South,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American","$90,000 to $94,999","College Degree (such as B.A., B.S.)",Democrat,
5f94865c-447e-c5ef-23fb-e464ace3db3f,27,Male,6340,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$35,000 to $39,999","College Degree (such as B.A., B.S.)",Democrat,
5f959a8e-25f7-cf75-d3a8-6f0ab0b73337,27,Male,1843,Midwest,"Yes, Mexican, Mexican American, Chicano",Some other race ,"$20,000 to $24,999",Completed some high school,Democrat,
5f95208e-45fb-88e2-31a8-1bdf7ac6563e,26,Female,98226,North,"No , not of Hispanic, Latino, or Spanish origin",White ,"Less than $5,000",Completed some high school,Independent,
5f94b58d-64ab-7129-6817-c3efeca2dc7b,26,Female,98003,North,"No , not of Hispanic, Latino, or Spanish origin",Some other race ,"$30,000 to $34,999","College Degree (such as B.A., B.S.)",Democrat,
5f959b8d-1519-47b7-659f-660d291cf24f,26,Female,89044,North,"No , not of Hispanic, Latino, or Spanish origin",White ,"$90,000 to $94,999",Associate Degree,Democrat,
5f94ed22-1da6-13c5-30df-aba6c480ff0f,26,Female,77084,South,"Yes, Mexican, Mexican American, Chicano",White ,"$30,000 to $34,999","Completed some college, but no degree",Democrat,
5f958502-aef5-0b9a-82bf-3e3d4f22a616,26,Female,65201,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$5,000 to $9,999","College Degree (such as B.A., B.S.)",Independent,
5f95a5c8-437a-5a1e-8d07-005b5fe34c3a,26,Female,45414,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$40,000 to $44,999",Completed some high school,Republican,
5f94d8d1-62cc-9222-4a40-3a9e03f03de7,26,Female,37617,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$10,000 to $14,999","Completed some college, but no degree",Republican,
5f94c3ea-7aab-5aff-41a6-94059fee4cbf,26,Female,37087,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$10,000 to $14,999",High school graduate,Republican,
5f94b5ff-ea3b-9490-1f6a-93bb68fd8c59,26,Female,29118,South,"No , not of Hispanic, Latino, or Spanish origin",Asian *** Other ,"$20,000 to $24,999","College Degree (such as B.A., B.S.)",Independent,
5f958c89-abc9-96f9-5048-4fd115b05228,26,Female,28803,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$15,000 to $19,999","College Degree (such as B.A., B.S.)",Democrat,
5f94ddd1-ad17-f2cd-0ab1-558f65a488ff,26,Female,28401,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$5,000 to $9,999",Masters degree,Democrat,
5f94de5e-5a8c-ed73-2d65-7748a95db993,26,Female,14304,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"Less than $5,000",Completed some high school,Independent,
5f94dcb2-3463-fbb0-c4a2-28fd672d2249,26,Female,14171,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$5,000 to $9,999",Completed some high school,Republican,
5f948348-5f2f-7788-89af-16ef9aeacb68,26,Male,92117,North,"No , not of Hispanic, Latino, or Spanish origin",American Indian or Alaska Native ,"$55,000 to $59,999","College Degree (such as B.A., B.S.)",Republican,
5f94bda8-dd1a-5c6a-9582-bb18946f48cf,26,Male,75063,South,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American","$50,000 to $54,999",Other post high school vocational training,Democrat,
5f9529cd-1392-79f6-005d-b23f5e269f7a,26,Male,48189,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$50,000 to $54,999","College Degree (such as B.A., B.S.)",Independent,
5f95a598-1cc4-3035-6259-2de572ecae79,25,Female,98498,North,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American","$35,000 to $39,999","Completed some college, but no degree",Independent,
5f94faf1-81a9-4c8f-e25c-5e9f334f7fca,25,Female,95757,North,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American","Less than $5,000",Completed some high school,Democrat,
5f94e016-c7fb-1053-a8c1-2f89dc5eb824,25,Female,92277,North,"Yes, Mexican, Mexican American, Chicano",Some other race ,"Less than $5,000",Completed some high school,Democrat,
5f950013-1e36-489c-1346-eda7f8ea052d,25,Female,78542,South,"Yes, Mexican, Mexican American, Chicano",Some other race ,"Less than $5,000","Completed some college, but no degree",Republican,
5f94967a-7caa-a421-a677-b5bda8fec55a,25,Female,77471,South,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American","$5,000 to $9,999",High school graduate,Democrat,
5f959362-98ce-52d6-9850-a06b22282ca6,25,Female,44822,Northeast,"No , not of Hispanic, Latino, or Spanish origin",White ,"$20,000 to $24,999",Completed some high school,Republican,
5f94f7c5-5847-c14f-4086-c3e7b6e0884d,25,Female,29687,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$50,000 to $54,999","Completed some college, but no degree",Republican,
5f94d69e-3fb7-46dc-91db-5e107e51c1e6,25,Female,29303,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$60,000 to $64,999",Completed some high school,Republican,
5f94d1f8-df80-8dce-9d9b-0143b0e0cf2b,25,Female,29073,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$30,000 to $34,999",Masters degree,Democrat,
5f94eae3-203a-79f5-7bbd-3d57b978d5d2,25,Female,28269,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$15,000 to $19,999","College Degree (such as B.A., B.S.)",Democrat,
5f9490fc-86cb-1765-03ef-3f81fabca571,25,Female,27803,South,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American","Less than $5,000",High school graduate,Democrat,
5f95a2b6-882e-41ef-2be7-7f2ca8c99115,25,Female,25405,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$60,000 to $64,999","Completed some college, but no degree",Independent,
5f959a26-4f45-f6f7-805b-41200b5208e5,25,Female,24368,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$30,000 to $34,999","Completed some college, but no degree",Republican,
5f94e3b2-7cea-6482-d0a0-5080858b1b52,25,Female,3104,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$10,000 to $14,999","Completed some college, but no degree",Independent,
5f94c1b7-f20e-042c-00f5-033b9123247b,25,Male,99336,North,"No , not of Hispanic, Latino, or Spanish origin",White ,"$15,000 to $19,999",Completed some high school,Democrat,
5f94de2c-b9d5-379c-fd0d-1eb512237062,25,Male,91776,North,"Yes, Mexican, Mexican American, Chicano",Some other race ,"$5,000 to $9,999",Masters degree,Democrat,
5f9487e5-8f2b-24c1-4932-2756f80b315b,25,Male,90017,North,"No , not of Hispanic, Latino, or Spanish origin",White ,"$50,000 to $54,999","College Degree (such as B.A., B.S.)",Republican,
5f94e5cf-1fb2-8eef-9a15-50fd03f734d3,25,Male,37604,South,"No , not of Hispanic, Latino, or Spanish origin",White ,"$5,000 to $9,999","Completed some college, but no degree",Republican,
5f95baaf-ed80-5c82-d4f5-a71b4e6cff7d,25,Male,10017,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$125,000 to $149,999","Completed some college, but no degree",Republican,
5f947a56-362a-f6b3-b959-38b275d4c90e,25,Male,10013,Midwest,"No , not of Hispanic, Latino, or Spanish origin",White ,"$65,000 to $69,999",Masters degree,Republican,
5f95a1cf-cfff-7b8e-a218-8d34510f61ab,24,Female,98133,North,"No , not of Hispanic, Latino, or Spanish origin",White ,"$15,000 to $19,999",Completed some high school,Democrat,
5f959a58-694b-7515-0af6-b03df2fded0d,24,Female,95670,North,"No , not of Hispanic, Latino, or Spanish origin",Asian *** Asian Indian ,"Less than $5,000","College Degree (such as B.A., B.S.)",Democrat,
5f94b8de-d64e-707e-3e10-ed6974e07786,24,Female,93638,North,Prefer not to answer,Asian *** Chinese ,"Less than $5,000",High school graduate,Independent,
5f948990-4b36-4f5b-9aed-e287f44e61f0,24,Female,83353,North,"Yes, Mexican, Mexican American, Chicano",White ,"$95,000 to $99,999",Masters degree,Democrat,
5f948f5c-34e9-643f-9063-122c987122e0,24,Female,73505,South,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American","$35,000 to $39,999","College Degree (such as B.A., B.S.)",Republican,
5f94898b-f289-22be-3c95-5cbaa9bc7637,24,Female,70126,South,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American","$20,000 to $24,999","Completed some college, but no degree",Independent,
